timestamp,acc_x,acc_y,acc_z,HR,TEMP,EDA
1659762308.03125,32.0,28.0,40.0,89.58,34.79,11.219601
1659762308.0625,33.0,27.0,38.0,89.58,34.79,11.219601
1659762308.09375,33.0,30.0,44.0,89.58,34.79,11.219601
1659762308.125,30.0,37.0,41.0,89.58,34.79,11.219601
1659762308.15625,34.0,35.0,42.0,89.58,34.79,11.219601
1659762308.1875,30.0,35.0,41.0,89.58,34.79,11.219601
1659762308.21875,33.0,34.0,40.0,89.58,34.79,11.219601
1659762308.25,32.0,30.0,39.0,89.58,34.79,11.20935
1659762308.28125,32.0,34.0,41.0,89.58,34.79,11.20935
1659762308.3125,36.0,33.0,42.0,89.58,34.79,11.20935
1659762308.34375,33.0,38.0,42.0,89.58,34.79,11.20935
1659762308.375,33.0,35.0,40.0,89.58,34.79,11.20935
1659762308.40625,33.0,32.0,41.0,89.58,34.79,11.20935
1659762308.4375,34.0,35.0,39.0,89.58,34.79,11.20935
1659762308.46875,35.0,32.0,44.0,89.58,34.79,11.20935
1659762308.5,32.0,36.0,43.0,89.58,34.79,11.205505
1659762308.53125,35.0,35.0,44.0,89.58,34.79,11.205505
1659762308.5625,33.0,35.0,41.0,89.58,34.79,11.205505
1659762308.59375,34.0,31.0,42.0,89.58,34.79,11.205505
1659762308.625,33.0,33.0,40.0,89.58,34.79,11.205505
1659762308.65625,34.0,35.0,40.0,89.58,34.79,11.205505
1659762308.6875,35.0,34.0,37.0,89.58,34.79,11.205505
1659762308.71875,33.0,36.0,45.0,89.58,34.79,11.205505
1659762308.75,36.0,34.0,43.0,89.58,34.79,11.191411
1659762308.78125,32.0,31.0,41.0,89.58,34.79,11.191411
1659762308.8125,33.0,34.0,42.0,89.58,34.79,11.191411
1659762308.84375,32.0,33.0,42.0,89.58,34.79,11.191411
1659762308.875,34.0,35.0,42.0,89.58,34.79,11.191411
1659762308.90625,34.0,35.0,42.0,89.58,34.79,11.191411
1659762308.9375,36.0,35.0,41.0,89.58,34.79,11.191411
1659762308.96875,29.0,40.0,42.0,89.58,34.79,11.191411
1659762309.0,32.0,36.0,44.0,89.62,34.79,11.177317
1659762309.03125,30.0,37.0,42.0,89.62,34.79,11.177317
1659762309.0625,35.0,30.0,41.0,89.62,34.79,11.177317
1659762309.09375,32.0,32.0,40.0,89.62,34.79,11.177317
1659762309.125,31.0,31.0,41.0,89.62,34.79,11.177317
1659762309.15625,30.0,32.0,42.0,89.62,34.79,11.177317
1659762309.1875,32.0,32.0,43.0,89.62,34.79,11.177317
1659762309.21875,36.0,29.0,44.0,89.62,34.79,11.177317
1659762309.25,29.0,38.0,45.0,89.62,34.79,11.155534
1659762309.28125,34.0,33.0,43.0,89.62,34.79,11.155534
1659762309.3125,31.0,33.0,45.0,89.62,34.79,11.155534
1659762309.34375,32.0,39.0,47.0,89.62,34.79,11.155534
1659762309.375,33.0,37.0,44.0,89.62,34.79,11.155534
1659762309.40625,30.0,30.0,42.0,89.62,34.79,11.155534
1659762309.4375,31.0,31.0,42.0,89.62,34.79,11.155534
1659762309.46875,31.0,32.0,45.0,89.62,34.79,11.155534
1659762309.5,32.0,34.0,44.0,89.62,34.79,11.136313
1659762309.53125,32.0,33.0,44.0,89.62,34.79,11.136313
1659762309.5625,32.0,33.0,43.0,89.62,34.79,11.136313
1659762309.59375,30.0,30.0,38.0,89.62,34.79,11.136313
1659762309.625,32.0,28.0,42.0,89.62,34.79,11.136313
1659762309.65625,29.0,35.0,45.0,89.62,34.79,11.136313
1659762309.6875,30.0,35.0,42.0,89.62,34.79,11.136313
1659762309.71875,29.0,33.0,41.0,89.62,34.79,11.136313
1659762309.75,32.0,34.0,42.0,89.62,34.79,11.129907
1659762309.78125,33.0,31.0,40.0,89.62,34.79,11.129907
1659762309.8125,29.0,29.0,40.0,89.62,34.79,11.129907
1659762309.84375,33.0,26.0,41.0,89.62,34.79,11.129907
1659762309.875,38.0,35.0,43.0,89.62,34.79,11.129907
1659762309.90625,33.0,38.0,44.0,89.62,34.79,11.129907
1659762309.9375,33.0,37.0,41.0,89.62,34.79,11.129907
1659762309.96875,35.0,32.0,40.0,89.62,34.79,11.129907
1659762310.0,34.0,33.0,39.0,89.63,34.79,11.14272
1659762310.03125,31.0,36.0,41.0,89.63,34.79,11.14272
1659762310.0625,35.0,32.0,41.0,89.63,34.79,11.14272
1659762310.09375,35.0,30.0,37.0,89.63,34.79,11.14272
1659762310.125,34.0,35.0,39.0,89.63,34.79,11.14272
1659762310.15625,37.0,36.0,41.0,89.63,34.79,11.14272
1659762310.1875,35.0,39.0,42.0,89.63,34.79,11.14272
1659762310.21875,35.0,41.0,41.0,89.63,34.79,11.14272
1659762310.25,38.0,34.0,39.0,89.63,34.79,11.160659
1659762310.28125,33.0,37.0,43.0,89.63,34.79,11.160659
1659762310.3125,35.0,34.0,42.0,89.63,34.79,11.160659
1659762310.34375,32.0,30.0,39.0,89.63,34.79,11.160659
1659762310.375,36.0,38.0,42.0,89.63,34.79,11.160659
1659762310.40625,36.0,39.0,42.0,89.63,34.79,11.160659
1659762310.4375,37.0,36.0,40.0,89.63,34.79,11.160659
1659762310.46875,34.0,34.0,41.0,89.63,34.79,11.160659
1659762310.5,33.0,31.0,41.0,89.63,34.79,11.140158
1659762310.53125,33.0,33.0,40.0,89.63,34.79,11.140158
1659762310.5625,34.0,34.0,40.0,89.63,34.79,11.140158
1659762310.59375,38.0,33.0,42.0,89.63,34.79,11.140158
1659762310.625,33.0,39.0,40.0,89.63,34.79,11.140158
1659762310.65625,36.0,35.0,40.0,89.63,34.79,11.140158
1659762310.6875,33.0,34.0,38.0,89.63,34.79,11.140158
1659762310.71875,36.0,30.0,34.0,89.63,34.79,11.140158
1659762310.75,36.0,39.0,40.0,89.63,34.79,11.146564
1659762310.78125,38.0,41.0,45.0,89.63,34.79,11.146564
1659762310.8125,35.0,34.0,42.0,89.63,34.79,11.146564
1659762310.84375,38.0,35.0,43.0,89.63,34.79,11.146564
1659762310.875,38.0,37.0,39.0,89.63,34.79,11.146564
1659762310.90625,38.0,35.0,39.0,89.63,34.79,11.146564
1659762310.9375,34.0,36.0,40.0,89.63,34.79,11.146564
1659762310.96875,35.0,34.0,39.0,89.63,34.79,11.146564
1659762311.0,37.0,33.0,39.0,89.63,34.79,11.218319
1659762311.03125,37.0,35.0,40.0,89.63,34.79,11.218319
1659762311.0625,37.0,36.0,38.0,89.63,34.79,11.218319
1659762311.09375,39.0,32.0,40.0,89.63,34.79,11.218319
1659762311.125,37.0,34.0,38.0,89.63,34.79,11.218319
1659762311.15625,36.0,35.0,39.0,89.63,34.79,11.218319
1659762311.1875,39.0,34.0,37.0,89.63,34.79,11.218319
1659762311.21875,34.0,36.0,38.0,89.63,34.79,11.218319
1659762311.25,34.0,36.0,39.0,89.63,34.79,11.378486
1659762311.28125,37.0,36.0,41.0,89.63,34.79,11.378486
1659762311.3125,36.0,38.0,36.0,89.63,34.79,11.378486
1659762311.34375,41.0,34.0,37.0,89.63,34.79,11.378486
1659762311.375,38.0,37.0,35.0,89.63,34.79,11.378486
1659762311.40625,40.0,32.0,39.0,89.63,34.79,11.378486
1659762311.4375,33.0,39.0,43.0,89.63,34.79,11.378486
1659762311.46875,36.0,38.0,38.0,89.63,34.79,11.378486
1659762311.5,37.0,31.0,37.0,89.63,34.79,11.552747
1659762311.53125,33.0,38.0,34.0,89.63,34.79,11.552747
1659762311.5625,37.0,30.0,38.0,89.63,34.79,11.552747
1659762311.59375,35.0,34.0,37.0,89.63,34.79,11.552747
1659762311.625,36.0,38.0,37.0,89.63,34.79,11.552747
1659762311.65625,38.0,38.0,39.0,89.63,34.79,11.552747
1659762311.6875,39.0,37.0,38.0,89.63,34.79,11.552747
1659762311.71875,37.0,34.0,40.0,89.63,34.79,11.552747
1659762311.75,37.0,36.0,42.0,89.63,34.79,11.686005
1659762311.78125,35.0,36.0,39.0,89.63,34.79,11.686005
1659762311.8125,36.0,34.0,39.0,89.63,34.79,11.686005
1659762311.84375,36.0,33.0,39.0,89.63,34.79,11.686005
1659762311.875,37.0,36.0,40.0,89.63,34.79,11.686005
1659762311.90625,35.0,35.0,40.0,89.63,34.79,11.686005
1659762311.9375,33.0,34.0,40.0,89.63,34.79,11.686005
1659762311.96875,37.0,38.0,41.0,89.63,34.79,11.686005
1659762312.0,35.0,38.0,40.0,89.57,34.79,11.750072
1659762312.03125,37.0,35.0,43.0,89.57,34.79,11.750072
1659762312.0625,38.0,37.0,43.0,89.57,34.79,11.750072
1659762312.09375,36.0,33.0,39.0,89.57,34.79,11.750072
1659762312.125,33.0,31.0,39.0,89.57,34.79,11.750072
1659762312.15625,30.0,34.0,43.0,89.57,34.79,11.750072
1659762312.1875,33.0,29.0,41.0,89.57,34.79,11.750072
1659762312.21875,31.0,31.0,41.0,89.57,34.79,11.750072
1659762312.25,30.0,30.0,40.0,89.57,34.79,11.750072
1659762312.28125,31.0,31.0,41.0,89.57,34.79,11.750072
1659762312.3125,33.0,33.0,41.0,89.57,34.79,11.750072
1659762312.34375,32.0,35.0,41.0,89.57,34.79,11.750072
1659762312.375,31.0,31.0,40.0,89.57,34.79,11.750072
1659762312.40625,32.0,31.0,38.0,89.57,34.79,11.750072
1659762312.4375,33.0,35.0,39.0,89.57,34.79,11.750072
1659762312.46875,31.0,31.0,44.0,89.57,34.79,11.750072
1659762312.5,34.0,36.0,45.0,89.57,34.79,11.693693
1659762312.53125,33.0,32.0,45.0,89.57,34.79,11.693693
1659762312.5625,35.0,37.0,44.0,89.57,34.79,11.693693
1659762312.59375,29.0,36.0,38.0,89.57,34.79,11.693693
1659762312.625,33.0,24.0,45.0,89.57,34.79,11.693693
1659762312.65625,31.0,35.0,45.0,89.57,34.79,11.693693
1659762312.6875,31.0,37.0,46.0,89.57,34.79,11.693693
1659762312.71875,34.0,27.0,44.0,89.57,34.79,11.693693
1659762312.75,30.0,31.0,42.0,89.57,34.79,11.615532
1659762312.78125,35.0,32.0,41.0,89.57,34.79,11.615532
1659762312.8125,29.0,37.0,44.0,89.57,34.79,11.615532
1659762312.84375,30.0,34.0,41.0,89.57,34.79,11.615532
1659762312.875,28.0,35.0,41.0,89.57,34.79,11.615532
1659762312.90625,33.0,32.0,43.0,89.57,34.79,11.615532
1659762312.9375,31.0,36.0,45.0,89.57,34.79,11.615532
1659762312.96875,31.0,32.0,44.0,89.57,34.79,11.615532
1659762313.0,35.0,32.0,43.0,89.53,34.79,11.520713
1659762313.03125,31.0,39.0,44.0,89.53,34.79,11.520713
1659762313.0625,31.0,36.0,43.0,89.53,34.79,11.520713
1659762313.09375,33.0,28.0,38.0,89.53,34.79,11.520713
1659762313.125,32.0,31.0,41.0,89.53,34.79,11.520713
1659762313.15625,31.0,29.0,43.0,89.53,34.79,11.520713
1659762313.1875,32.0,32.0,39.0,89.53,34.79,11.520713
1659762313.21875,33.0,33.0,39.0,89.53,34.79,11.520713
1659762313.25,34.0,38.0,40.0,89.53,34.79,11.438708
1659762313.28125,34.0,37.0,45.0,89.53,34.79,11.438708
1659762313.3125,33.0,36.0,42.0,89.53,34.79,11.438708
1659762313.34375,33.0,38.0,41.0,89.53,34.79,11.438708
1659762313.375,38.0,39.0,45.0,89.53,34.79,11.438708
1659762313.40625,33.0,37.0,47.0,89.53,34.79,11.438708
1659762313.4375,38.0,32.0,45.0,89.53,34.79,11.438708
1659762313.46875,34.0,35.0,41.0,89.53,34.79,11.438708
1659762313.5,32.0,30.0,39.0,89.53,34.79,11.388736
1659762313.53125,29.0,33.0,42.0,89.53,34.79,11.388736
1659762313.5625,32.0,35.0,44.0,89.53,34.79,11.388736
1659762313.59375,36.0,35.0,46.0,89.53,34.79,11.388736
1659762313.625,37.0,31.0,40.0,89.53,34.79,11.388736
1659762313.65625,39.0,29.0,40.0,89.53,34.79,11.388736
1659762313.6875,35.0,35.0,45.0,89.53,34.79,11.388736
1659762313.71875,37.0,33.0,42.0,89.53,34.79,11.388736
1659762313.75,38.0,27.0,40.0,89.53,34.79,11.338764
1659762313.78125,32.0,39.0,41.0,89.53,34.79,11.338764
1659762313.8125,34.0,32.0,43.0,89.53,34.79,11.338764
1659762313.84375,32.0,36.0,38.0,89.53,34.79,11.338764
1659762313.875,35.0,32.0,41.0,89.53,34.79,11.338764
1659762313.90625,35.0,33.0,41.0,89.53,34.79,11.338764
1659762313.9375,35.0,31.0,44.0,89.53,34.79,11.338764
1659762313.96875,34.0,34.0,37.0,89.53,34.79,11.338764
1659762314.0,34.0,35.0,42.0,89.52,34.79,11.29648
1659762314.03125,36.0,34.0,39.0,89.52,34.79,11.29648
1659762314.0625,34.0,32.0,42.0,89.52,34.79,11.29648
1659762314.09375,35.0,35.0,40.0,89.52,34.79,11.29648
1659762314.125,29.0,41.0,38.0,89.52,34.79,11.29648
1659762314.15625,39.0,26.0,41.0,89.52,34.79,11.29648
1659762314.1875,33.0,39.0,41.0,89.52,34.79,11.29648
1659762314.21875,33.0,33.0,43.0,89.52,34.79,11.29648
1659762314.25,34.0,31.0,42.0,89.52,34.79,11.251634
1659762314.28125,36.0,34.0,40.0,89.52,34.79,11.251634
1659762314.3125,39.0,31.0,46.0,89.52,34.79,11.251634
1659762314.34375,35.0,35.0,43.0,89.52,34.79,11.251634
1659762314.375,39.0,29.0,39.0,89.52,34.79,11.251634
1659762314.40625,35.0,30.0,44.0,89.52,34.79,11.251634
1659762314.4375,33.0,34.0,42.0,89.52,34.79,11.251634
1659762314.46875,36.0,29.0,39.0,89.52,34.79,11.251634
1659762314.5,34.0,28.0,40.0,89.52,34.79,11.215756
1659762314.53125,31.0,34.0,41.0,89.52,34.79,11.215756
1659762314.5625,35.0,33.0,40.0,89.52,34.79,11.215756
1659762314.59375,34.0,35.0,45.0,89.52,34.79,11.215756
1659762314.625,35.0,35.0,44.0,89.52,34.79,11.215756
1659762314.65625,37.0,31.0,43.0,89.52,34.79,11.215756
1659762314.6875,35.0,36.0,42.0,89.52,34.79,11.215756
1659762314.71875,35.0,31.0,40.0,89.52,34.79,11.215756
1659762314.75,35.0,27.0,39.0,89.52,34.79,11.178597
1659762314.78125,30.0,29.0,41.0,89.52,34.79,11.178597
1659762314.8125,36.0,28.0,42.0,89.52,34.79,11.178597
1659762314.84375,34.0,30.0,41.0,89.52,34.79,11.178597
1659762314.875,33.0,34.0,41.0,89.52,34.79,11.178597
1659762314.90625,35.0,37.0,44.0,89.52,34.79,11.178597
1659762314.9375,36.0,33.0,44.0,89.52,34.79,11.178597
1659762314.96875,33.0,34.0,40.0,89.52,34.79,11.178597
1659762315.0,36.0,37.0,42.0,89.5,34.79,11.145283
1659762315.03125,33.0,31.0,42.0,89.5,34.79,11.145283
1659762315.0625,34.0,32.0,42.0,89.5,34.79,11.145283
1659762315.09375,37.0,32.0,42.0,89.5,34.79,11.145283
1659762315.125,38.0,30.0,39.0,89.5,34.79,11.145283
1659762315.15625,36.0,30.0,43.0,89.5,34.79,11.145283
1659762315.1875,34.0,34.0,44.0,89.5,34.79,11.145283
1659762315.21875,37.0,39.0,46.0,89.5,34.79,11.145283
1659762315.25,39.0,34.0,45.0,89.5,34.79,11.131188
1659762315.28125,32.0,33.0,42.0,89.5,34.79,11.131188
1659762315.3125,34.0,32.0,39.0,89.5,34.79,11.131188
1659762315.34375,31.0,31.0,38.0,89.5,34.79,11.131188
1659762315.375,33.0,29.0,41.0,89.5,34.79,11.131188
1659762315.40625,35.0,33.0,41.0,89.5,34.79,11.131188
1659762315.4375,37.0,32.0,43.0,89.5,34.79,11.131188
1659762315.46875,36.0,35.0,44.0,89.5,34.79,11.131188
1659762315.5,38.0,33.0,44.0,89.5,34.79,11.122219
1659762315.53125,34.0,32.0,42.0,89.5,34.79,11.122219
1659762315.5625,35.0,30.0,45.0,89.5,34.79,11.122219
1659762315.59375,35.0,30.0,40.0,89.5,34.79,11.122219
1659762315.625,34.0,29.0,39.0,89.5,34.79,11.122219
1659762315.65625,34.0,30.0,40.0,89.5,34.79,11.122219
1659762315.6875,35.0,33.0,40.0,89.5,34.79,11.122219
1659762315.71875,36.0,32.0,43.0,89.5,34.79,11.122219
1659762315.75,35.0,33.0,43.0,89.5,34.79,11.110687
1659762315.78125,36.0,34.0,43.0,89.5,34.79,11.110687
1659762315.8125,36.0,34.0,43.0,89.5,34.79,11.110687
1659762315.84375,36.0,32.0,42.0,89.5,34.79,11.110687
1659762315.875,32.0,30.0,40.0,89.5,34.79,11.110687
1659762315.90625,32.0,29.0,41.0,89.5,34.79,11.110687
1659762315.9375,34.0,31.0,39.0,89.5,34.79,11.110687
1659762315.96875,37.0,34.0,42.0,89.5,34.79,11.110687
1659762316.0,38.0,27.0,39.0,89.48,34.77,11.111968
1659762316.03125,37.0,26.0,39.0,89.48,34.77,11.111968
1659762316.0625,38.0,25.0,39.0,89.48,34.77,11.111968
1659762316.09375,36.0,29.0,41.0,89.48,34.77,11.111968
1659762316.125,37.0,36.0,43.0,89.48,34.77,11.111968
1659762316.15625,42.0,30.0,41.0,89.48,34.77,11.111968
1659762316.1875,34.0,31.0,42.0,89.48,34.77,11.111968
1659762316.21875,39.0,33.0,43.0,89.48,34.77,11.111968
1659762316.25,36.0,32.0,42.0,89.48,34.77,11.100436
1659762316.28125,36.0,29.0,43.0,89.48,34.77,11.100436
1659762316.3125,36.0,31.0,43.0,89.48,34.77,11.100436
1659762316.34375,40.0,33.0,44.0,89.48,34.77,11.100436
1659762316.375,40.0,32.0,44.0,89.48,34.77,11.100436
1659762316.40625,40.0,32.0,44.0,89.48,34.77,11.100436
1659762316.4375,37.0,33.0,45.0,89.48,34.77,11.100436
1659762316.46875,39.0,28.0,41.0,89.48,34.77,11.100436
1659762316.5,37.0,28.0,41.0,89.48,34.77,11.08506
1659762316.53125,36.0,32.0,44.0,89.48,34.77,11.08506
1659762316.5625,36.0,31.0,43.0,89.48,34.77,11.08506
1659762316.59375,37.0,30.0,43.0,89.48,34.77,11.08506
1659762316.625,38.0,28.0,39.0,89.48,34.77,11.08506
1659762316.65625,37.0,30.0,38.0,89.48,34.77,11.08506
1659762316.6875,38.0,27.0,42.0,89.48,34.77,11.08506
1659762316.71875,34.0,28.0,39.0,89.48,34.77,11.08506
1659762316.75,38.0,30.0,44.0,89.48,34.77,11.069685
1659762316.78125,39.0,32.0,42.0,89.48,34.77,11.069685
1659762316.8125,41.0,30.0,42.0,89.48,34.77,11.069685
1659762316.84375,40.0,29.0,44.0,89.48,34.77,11.069685
1659762316.875,37.0,30.0,42.0,89.48,34.77,11.069685
1659762316.90625,38.0,28.0,41.0,89.48,34.77,11.069685
1659762316.9375,37.0,27.0,40.0,89.48,34.77,11.069685
1659762316.96875,40.0,29.0,40.0,89.48,34.77,11.069685
1659762317.0,37.0,29.0,43.0,89.47,34.77,11.065841
1659762317.03125,38.0,28.0,43.0,89.47,34.77,11.065841
1659762317.0625,39.0,28.0,42.0,89.47,34.77,11.065841
1659762317.09375,38.0,30.0,41.0,89.47,34.77,11.065841
1659762317.125,41.0,30.0,43.0,89.47,34.77,11.065841
1659762317.15625,39.0,29.0,43.0,89.47,34.77,11.065841
1659762317.1875,37.0,28.0,43.0,89.47,34.77,11.065841
1659762317.21875,38.0,27.0,41.0,89.47,34.77,11.065841
1659762317.25,39.0,28.0,41.0,89.47,34.77,11.061996
1659762317.28125,39.0,27.0,39.0,89.47,34.77,11.061996
1659762317.3125,40.0,26.0,38.0,89.47,34.77,11.061996
1659762317.34375,40.0,26.0,39.0,89.47,34.77,11.061996
1659762317.375,42.0,25.0,38.0,89.47,34.77,11.061996
1659762317.40625,44.0,29.0,39.0,89.47,34.77,11.061996
1659762317.4375,44.0,31.0,40.0,89.47,34.77,11.061996
1659762317.46875,44.0,28.0,41.0,89.47,34.77,11.061996
1659762317.5,43.0,26.0,41.0,89.47,34.77,11.070966
1659762317.53125,42.0,25.0,37.0,89.47,34.77,11.070966
1659762317.5625,44.0,24.0,38.0,89.47,34.77,11.070966
1659762317.59375,42.0,28.0,39.0,89.47,34.77,11.070966
1659762317.625,43.0,25.0,40.0,89.47,34.77,11.070966
1659762317.65625,42.0,28.0,41.0,89.47,34.77,11.070966
1659762317.6875,44.0,28.0,40.0,89.47,34.77,11.070966
1659762317.71875,43.0,26.0,39.0,89.47,34.77,11.070966
1659762317.75,43.0,25.0,38.0,89.47,34.77,11.079935
1659762317.78125,42.0,27.0,40.0,89.47,34.77,11.079935
1659762317.8125,43.0,26.0,40.0,89.47,34.77,11.079935
1659762317.84375,41.0,27.0,37.0,89.47,34.77,11.079935
1659762317.875,44.0,26.0,40.0,89.47,34.77,11.079935
1659762317.90625,41.0,28.0,41.0,89.47,34.77,11.079935
1659762317.9375,44.0,27.0,42.0,89.47,34.77,11.079935
1659762317.96875,42.0,25.0,40.0,89.47,34.77,11.079935
1659762318.0,43.0,27.0,38.0,89.43,34.77,11.067122
1659762318.03125,42.0,27.0,37.0,89.43,34.77,11.067122
1659762318.0625,42.0,27.0,39.0,89.43,34.77,11.067122
1659762318.09375,41.0,27.0,41.0,89.43,34.77,11.067122
1659762318.125,42.0,27.0,43.0,89.43,34.77,11.067122
1659762318.15625,42.0,29.0,39.0,89.43,34.77,11.067122
1659762318.1875,45.0,27.0,43.0,89.43,34.77,11.067122
1659762318.21875,41.0,27.0,42.0,89.43,34.77,11.067122
1659762318.25,43.0,23.0,41.0,89.43,34.77,11.056871
1659762318.28125,42.0,27.0,41.0,89.43,34.77,11.056871
1659762318.3125,46.0,28.0,39.0,89.43,34.77,11.056871
1659762318.34375,41.0,29.0,41.0,89.43,34.77,11.056871
1659762318.375,41.0,23.0,43.0,89.43,34.77,11.056871
1659762318.40625,43.0,26.0,42.0,89.43,34.77,11.056871
1659762318.4375,41.0,27.0,40.0,89.43,34.77,11.056871
1659762318.46875,43.0,24.0,42.0,89.43,34.77,11.056871
1659762318.5,39.0,26.0,40.0,89.43,34.77,11.04662
1659762318.53125,45.0,23.0,39.0,89.43,34.77,11.04662
1659762318.5625,40.0,26.0,44.0,89.43,34.77,11.04662
1659762318.59375,43.0,26.0,46.0,89.43,34.77,11.04662
1659762318.625,42.0,26.0,41.0,89.43,34.77,11.04662
1659762318.65625,41.0,26.0,43.0,89.43,34.77,11.04662
1659762318.6875,44.0,25.0,41.0,89.43,34.77,11.04662
1659762318.71875,43.0,24.0,43.0,89.43,34.77,11.04662
1659762318.75,42.0,28.0,40.0,89.43,34.77,11.03637
1659762318.78125,43.0,24.0,41.0,89.43,34.77,11.03637
1659762318.8125,41.0,27.0,41.0,89.43,34.77,11.03637
1659762318.84375,44.0,21.0,41.0,89.43,34.77,11.03637
1659762318.875,42.0,23.0,42.0,89.43,34.77,11.03637
1659762318.90625,40.0,26.0,39.0,89.43,34.77,11.03637
1659762318.9375,42.0,22.0,38.0,89.43,34.77,11.03637
1659762318.96875,43.0,24.0,40.0,89.43,34.77,11.03637
1659762319.0,44.0,23.0,46.0,89.4,34.77,11.038933
1659762319.03125,42.0,25.0,45.0,89.4,34.77,11.038933
1659762319.0625,45.0,24.0,43.0,89.4,34.77,11.038933
1659762319.09375,44.0,24.0,43.0,89.4,34.77,11.038933
1659762319.125,43.0,23.0,45.0,89.4,34.77,11.038933
1659762319.15625,42.0,24.0,43.0,89.4,34.77,11.038933
1659762319.1875,43.0,22.0,43.0,89.4,34.77,11.038933
1659762319.21875,43.0,25.0,42.0,89.4,34.77,11.038933
1659762319.25,40.0,26.0,41.0,89.4,34.77,11.029963
1659762319.28125,43.0,25.0,42.0,89.4,34.77,11.029963
1659762319.3125,44.0,24.0,39.0,89.4,34.77,11.029963
1659762319.34375,40.0,26.0,42.0,89.4,34.77,11.029963
1659762319.375,43.0,23.0,43.0,89.4,34.77,11.029963
1659762319.40625,42.0,26.0,42.0,89.4,34.77,11.029963
1659762319.4375,42.0,26.0,42.0,89.4,34.77,11.029963
1659762319.46875,43.0,22.0,45.0,89.4,34.77,11.029963
1659762319.5,44.0,22.0,45.0,89.4,34.77,11.033808
1659762319.53125,44.0,23.0,45.0,89.4,34.77,11.033808
1659762319.5625,44.0,25.0,43.0,89.4,34.77,11.033808
1659762319.59375,43.0,24.0,44.0,89.4,34.77,11.033808
1659762319.625,42.0,24.0,43.0,89.4,34.77,11.033808
1659762319.65625,43.0,24.0,43.0,89.4,34.77,11.033808
1659762319.6875,43.0,23.0,41.0,89.4,34.77,11.033808
1659762319.71875,41.0,24.0,40.0,89.4,34.77,11.033808
1659762319.75,42.0,23.0,41.0,89.4,34.77,11.022275
1659762319.78125,42.0,22.0,42.0,89.4,34.77,11.022275
1659762319.8125,42.0,32.0,43.0,89.4,34.77,11.022275
1659762319.84375,45.0,23.0,45.0,89.4,34.77,11.022275
1659762319.875,39.0,25.0,42.0,89.4,34.77,11.022275
1659762319.90625,41.0,22.0,44.0,89.4,34.77,11.022275
1659762319.9375,41.0,26.0,42.0,89.4,34.77,11.022275
1659762319.96875,42.0,30.0,44.0,89.4,34.77,11.022275
1659762320.0,41.0,28.0,42.0,89.35,34.81,11.008181
1659762320.03125,38.0,26.0,40.0,89.35,34.81,11.008181
1659762320.0625,41.0,23.0,40.0,89.35,34.81,11.008181
1659762320.09375,40.0,24.0,40.0,89.35,34.81,11.008181
1659762320.125,41.0,27.0,42.0,89.35,34.81,11.008181
1659762320.15625,41.0,28.0,42.0,89.35,34.81,11.008181
1659762320.1875,39.0,28.0,42.0,89.35,34.81,11.008181
1659762320.21875,41.0,26.0,43.0,89.35,34.81,11.008181
1659762320.25,40.0,29.0,43.0,89.35,34.81,11.010743
1659762320.28125,41.0,30.0,43.0,89.35,34.81,11.010743
1659762320.3125,38.0,29.0,41.0,89.35,34.81,11.010743
1659762320.34375,38.0,30.0,40.0,89.35,34.81,11.010743
1659762320.375,40.0,28.0,42.0,89.35,34.81,11.010743
1659762320.40625,38.0,27.0,40.0,89.35,34.81,11.010743
1659762320.4375,42.0,29.0,45.0,89.35,34.81,11.010743
1659762320.46875,45.0,25.0,44.0,89.35,34.81,11.010743
1659762320.5,43.0,27.0,47.0,89.35,34.81,11.078654
1659762320.53125,47.0,32.0,46.0,89.35,34.81,11.078654
1659762320.5625,40.0,38.0,45.0,89.35,34.81,11.078654
1659762320.59375,35.0,39.0,44.0,89.35,34.81,11.078654
1659762320.625,23.0,38.0,43.0,89.35,34.81,11.078654
1659762320.65625,23.0,36.0,39.0,89.35,34.81,11.078654
1659762320.6875,30.0,33.0,33.0,89.35,34.81,11.078654
1659762320.71875,36.0,37.0,36.0,89.35,34.81,11.078654
1659762320.75,30.0,39.0,34.0,89.35,34.81,11.284948
1659762320.78125,33.0,28.0,34.0,89.35,34.81,11.284948
1659762320.8125,30.0,27.0,33.0,89.35,34.81,11.284948
1659762320.84375,32.0,26.0,34.0,89.35,34.81,11.284948
1659762320.875,37.0,31.0,39.0,89.35,34.81,11.284948
1659762320.90625,37.0,40.0,41.0,89.35,34.81,11.284948
1659762320.9375,44.0,38.0,41.0,89.35,34.81,11.284948
1659762320.96875,43.0,26.0,44.0,89.35,34.81,11.284948
1659762321.0,42.0,21.0,44.0,89.28,34.77,11.674473
1659762321.03125,48.0,23.0,46.0,89.28,34.77,11.674473
1659762321.0625,41.0,37.0,51.0,89.28,34.77,11.674473
1659762321.09375,39.0,49.0,54.0,89.28,34.77,11.674473
1659762321.125,20.0,49.0,51.0,89.28,34.77,11.674473
1659762321.15625,19.0,47.0,46.0,89.28,34.77,11.674473
1659762321.1875,25.0,37.0,39.0,89.28,34.77,11.674473
1659762321.21875,24.0,37.0,33.0,89.28,34.77,11.674473
1659762321.25,29.0,32.0,32.0,89.28,34.77,12.097312
1659762321.28125,27.0,31.0,28.0,89.28,34.77,12.097312
1659762321.3125,25.0,23.0,28.0,89.28,34.77,12.097312
